ID,temperature,wind_speed,wind_direction,precipation,freeze_days,carrot_price,scarf_tag,action_movies,log_consumption,Hoember
MINTA_0986,3.259861034810008,10.540829278233034,0.3634473948682918,23.98027240026011,6,173.8468793587527,1,3,35.84568547246009,75431.0
MINTA_0902,-3.846728761544036,8.521667677807429,6.017970804935542,22.708920566287155,3,183.7547299866128,0,3,77.11768773392544,173959.0
MINTA_0947,-12.058475793824876,2.614207534803989,5.923311590453006,12.348363470267923,7,197.85059342565052,0,1,33.81389724742766,151420.0
MINTA_0346,13.86002704065541,17.732084304809334,4.933491400861131,24.14768965087973,4,232.4516508318528,0,2,62.7810912362467,0.0
MINTA_0139,-10.377744628868232,8.99569297642645,6.2286969057054815,21.071670868296145,2,186.30840615987572,1,2,20.958577784762227,178162.0
MINTA_0621,10.829971973578855,3.892450236415301,3.4210833934694778,4.596800152346726,4,188.8117843870959,0,0,64.94931949879279,0.0
MINTA_0499,-8.04325457148908,7.355187017545792,6.049251952528474,21.878534688452888,6,255.4505188780228,0,1,83.0639769280027,186143.0
MINTA_0370,-11.15277852875462,8.282595050578541,0.4750404803518843,12.08822555023169,3,196.8710446586682,0,3,58.686652371192665,162484.0
MINTA_0198,-6.866010716519678,16.550757911337485,2.297639904594285,28.47940917168808,2,180.95804329200183,0,0,54.78843040275818,173500.0
MINTA_0687,-14.931106291792895,14.67228761122804,1.4161122716536156,0.0455034901577242,4,223.2993808518244,1,1,86.88946144173121,104490.0
MINTA_0584,7.380469008812554,15.386097872826795,1.2304555568921092,0.1448957761184228,5,198.31597151121247,1,4,60.19172442526771,0.0
MINTA_0901,-4.863980495376044,0.2206252885729442,0.8846910196900205,6.722139917592006,6,158.31202509699304,0,5,30.76403466184661,157254.0
MINTA_0059,-18.38936524265913,8.32307996359523,3.910740247675612,27.69572718032548,6,231.2274224842212,0,1,33.391281907819234,60542.0
MINTA_0328,14.978728663728424,9.626883032706472,4.909190004209755,14.58628256869294,5,177.58882037902177,0,0,66.42453140287418,0.0
MINTA_0096,-10.805438931339433,0.3838455364611337,3.6335560064034818,44.25335425677138,4,201.30756795168728,1,2,68.8349275113749,190378.0
MINTA_0312,-2.8223569443005694,5.196264174900684,0.9233939375879396,8.746709529348733,6,197.9558265863793,0,3,34.279698543121214,147373.0
MINTA_0974,15.323605548227349,15.2057964624427,5.0964409535501,27.01263283389705,2,206.9030352040959,1,5,37.62751823410642,0.0
MINTA_0299,1.2118997956996047,2.742194114579981,3.995821272082835,25.606856232328923,4,134.26777782306007,1,4,89.28452069912696,105266.0
MINTA_0277,-24.155097964581795,10.706202629051834,2.4389170614881275,22.495959802059787,4,189.94701563602297,0,5,18.1562039664222,0.0
MINTA_0924,16.991606180673756,4.30403744034475,4.235685568036823,14.18068793978371,3,233.74511180347105,0,5,42.37160227520795,0.0
MINTA_0601,1.3854026535708923,0.2424154928778654,1.6330311468413827,5.233236553728583,6,237.9633655967496,0,1,14.995802495800596,83673.0
MINTA_0439,-13.254719267145695,4.82402915199083,2.168906612563696,12.45686877080396,6,170.26128855079037,1,0,75.68626895985928,134045.0
MINTA_0837,-23.03639636683064,19.517475098201075,5.764733569112195,10.173280023336568,5,227.61794728135447,1,0,17.387667115634578,0.0
MINTA_0570,9.701259463514802,16.03074223765979,1.8252936417041372,4.45367886868039,3,177.15710736723247,0,5,63.920588517016895,0.0
MINTA_0879,1.003637796425675,19.191532886420667,2.9530233810367266,24.30324801521369,7,188.7640322183815,1,3,14.518673920278564,90513.0
MINTA_0261,-3.326945401183924,9.75708087852725,5.592921715802764,27.04357769616037,3,190.3404690062225,0,0,63.82840302477529,173574.0
MINTA_0578,14.694629152547884,2.19472397355007,4.446744389578226,35.02912843628529,6,203.26411129116224,0,5,77.44295575421626,0.0
MINTA_0023,9.42986056122654,10.95918977947386,0.3908343966972291,48.188373045869874,4,230.04099368872588,1,0,41.905722153924586,0.0
MINTA_0030,-22.41625601336244,9.087546691199218,0.9255323235164504,26.197786433222333,3,207.93753608087331,1,3,51.77011947457415,0.0
MINTA_0617,-14.413896610222588,16.88714165479232,0.0492701679230227,5.665269711915192,5,196.21604719028463,1,4,42.1233390404226,132087.0
MINTA_0010,-17.575543009276714,1.961651615684892,3.9641985223473206,27.18627582245945,3,229.01933699114647,1,5,34.039100690611114,80676.0
MINTA_0221,7.197314628633848,9.764822740435564,2.8128150889534966,19.33432468010364,5,175.92015829298856,0,2,74.26107205017026,0.0
MINTA_0820,-28.32337826321103,3.000973293879685,0.8436737703129072,20.12733955052509,7,197.6834766959615,0,2,31.76020589847917,0.0
MINTA_0296,-1.5055157564341748,6.493518537801199,6.018877594669891,13.544375701433708,3,229.87343685132583,0,5,67.83547395115576,140220.0
MINTA_0054,8.122934287034525,14.747141547755993,3.3279501952999144,8.24108204307813,5,215.8791863537172,1,1,26.495766340416186,0.0
MINTA_0542,13.838281838087475,9.520362587375333,1.5198603914753757,10.561928156438604,3,186.01088067665265,0,4,29.988303686266367,0.0
MINTA_0209,-12.895912564204624,7.517765702915387,3.145385003000889,8.057635978497148,7,154.61129700199197,1,1,36.91689300617698,128829.0
MINTA_0604,11.06286523360064,7.889525571400706,4.2701804891017305,12.978201516927438,3,209.32574572384436,1,2,57.13251019150306,0.0
MINTA_0692,-24.46841315223964,9.188935368119733,0.4790251342023621,3.5888184586342597,2,152.63974394291031,1,3,46.35378553276329,0.0
MINTA_0662,12.322614586725912,15.700330876741138,1.7260149745350934,18.46683897217151,5,193.62495905926505,0,5,69.61158478622563,0.0
MINTA_0866,-23.62556688340088,17.84169377880469,5.070313715723271,51.61531808078379,7,235.3684519771,1,0,27.085384026895383,0.0
MINTA_0070,-10.135635471981637,19.106693730078565,2.88815955994061,24.886614385565156,5,217.9027593890555,1,2,10.85378302790673,156833.0
MINTA_0543,9.86476828897768,15.738067725105902,3.4342454680575254,21.644889551275213,5,139.290380659635,1,4,72.1245977428176,0.0
MINTA_0107,-22.50412863256131,6.308137914960255,2.7194631457947445,8.680507582183797,1,206.0135451302095,1,2,75.7319467104058,0.0
MINTA_0493,-18.537430238367925,13.762694121730842,0.2758314746005563,19.013111106693096,7,190.42490256192215,1,4,14.758413048671164,67788.0
MINTA_0590,6.112628419653312,8.752062481107838,1.0414365812342552,1.3857059907941751,3,161.78847797823653,1,4,58.87260177267172,0.0
MINTA_0741,6.0018268273037165,5.093412440921023,2.799420678279764,7.07880229905666,5,210.05063887406308,1,5,40.25654270984624,0.0
MINTA_0292,2.057381644264865,16.817431588518453,1.3143510427266156,12.590009020161984,6,185.24786453627817,1,4,73.51165241556134,82869.0
MINTA_0289,4.697422223354998,0.7685269792464999,0.3140274985416009,3.967322329294788,1,185.43397884081503,1,1,79.95316433571828,12326.0
MINTA_0652,-2.8637778326201904,18.03523984270847,5.300807173577413,20.410826347397972,2,203.7213535528016,1,3,78.08030134377992,165300.0
MINTA_0039,-17.410047054652363,9.229549292494683,6.16501448275835,5.321699387110937,5,181.2234640729555,1,2,72.17633978806816,73667.0
MINTA_0589,-12.715200324804028,12.744029536165607,4.983463652390503,18.32867256392388,5,202.8720750159969,1,3,31.524178299373038,151916.0
MINTA_0307,-20.920114159928715,13.187078444115654,5.364488875546237,23.06386221160619,1,182.200253311102,0,0,74.95117148546534,7388.0
MINTA_0679,15.422528066681416,17.902354814130728,1.5203871498815396,27.31090202156245,3,183.84615618132372,0,2,52.67827807250342,0.0
MINTA_0066,-0.8304102616939772,12.733393643344147,6.035797298224901,30.5730875891178,6,229.78789307886584,1,3,14.220529186567266,155808.0
MINTA_0275,-9.957429161818006,12.278671695201236,1.237320692827771,18.59126000406959,2,232.8401490914083,1,3,46.55510799185991,172945.0
MINTA_0067,-6.899709817793365,1.3330408112137992,5.978009805278124,18.667772314677894,5,148.74037258572125,1,5,85.37263336239947,176920.0
MINTA_0318,17.364166980590767,10.36816043890408,6.250633971145633,33.28619735695679,3,222.41218531539656,0,5,81.02874797884422,0.0
MINTA_0548,-22.33242984419599,3.003380016340833,4.471886275848204,3.4280112381688745,7,241.9577301387832,0,0,18.181142479769285,0.0
MINTA_0998,-0.6885083991601384,14.748675374429713,6.164707879825724,33.0712685731972,6,246.7213045221073,0,4,69.53013485714962,158677.0
MINTA_0714,-4.7055660557767,10.24443841625349,3.578523974830326,0.3721595806058921,7,215.6113917765536,1,2,74.46342927665879,140670.0
MINTA_0753,0.57271177173239,13.604555584167066,1.6307491186512006,11.561242999274285,6,168.27806426768308,1,5,31.711055058941184,102918.0
MINTA_0327,-29.09449080895797,0.8334580120476853,2.7457261281121594,2.7334019001142438,2,218.89942521042605,1,2,47.728685659287386,0.0
MINTA_0382,13.606195447207575,1.6958403209160644,3.72945334808776,8.634447547213238,4,173.9224293435225,1,0,66.87903531709463,0.0
MINTA_0451,16.60591412418062,14.326467761253646,0.4591849967538741,7.027409006256221,6,189.7110450153004,0,5,45.12331910569184,0.0
MINTA_0522,-1.7433408205395544,1.441686719973467,3.910298056265258,34.676344641785875,4,211.49246471134452,1,5,19.02375350932616,157842.0
MINTA_0218,4.832541193844612,1.425134555305172,6.164922167675099,8.706649400192152,7,175.85721960143783,0,4,66.47059557453773,15387.0
MINTA_0787,16.124969058864785,0.242169504697749,1.1944815919035598,1.1113869589585654,6,165.60799079846646,0,2,82.93109517882428,0.0
MINTA_0436,5.361931715669932,19.1300279659896,4.980021989205466,16.026870536711584,2,213.9731995547247,1,2,62.1987782724926,12046.0
MINTA_0764,-22.37304785428693,14.75016718918014,5.704496361482174,19.68893210557876,1,256.01672612936943,0,2,71.90405988552271,0.0
MINTA_0088,-1.1855819916593404,7.065028170041283,5.929451982369984,19.233325894227264,2,237.29702991438396,0,4,38.66900285262628,142346.0
MINTA_0063,0.3357523191427951,5.930711625753105,6.032709922500297,5.844178123693837,2,221.21558555150284,0,5,24.65585961013079,106532.0
MINTA_0826,-8.793466434880699,6.994064594916991,3.276427540301928,34.726580566282905,1,229.375563067692,0,0,61.42189292946341,182544.0
MINTA_0716,6.822211781236142,15.493070623623638,6.140606688082635,18.21524379151769,1,219.1315849154575,1,2,36.22169646729751,0.0
MINTA_0351,16.718350738450745,13.227412221408288,4.758320366444235,6.263932174779955,3,213.4970068822818,1,3,78.80588151918343,0.0
MINTA_0936,16.278425645338814,3.703911357349359,1.0158115927547002,16.72142335851338,6,226.9585351879594,0,4,19.810243998240527,0.0
MINTA_0256,-7.458031429793394,3.482186706681687,2.996451741951929,49.143490672792765,7,158.94910723837933,1,1,44.677095978649895,203101.0
MINTA_0635,-24.33809770796224,1.9679129942679463,4.513407886786418,9.463363125818804,3,205.9845589832874,0,0,41.73820803747087,0.0
MINTA_0644,19.24205994811673,13.206054394026763,1.554085038227623,0.2767723368554371,1,197.5715538126847,1,3,85.04430828431437,0.0
MINTA_0554,11.944904322296708,15.28745324443472,4.0251039088305225,12.946439352966802,4,202.3670849343369,1,2,22.25078404835231,0.0
MINTA_0959,-23.766865939836656,5.3009285665000805,4.188374335704592,3.7515641700990185,7,186.15883355759632,1,1,10.787746000960876,0.0
MINTA_0168,16.04209413086862,0.4188992206182562,1.022272639779864,13.211546992312824,4,215.61463534322692,1,0,29.046817024569407,0.0
MINTA_0917,13.494818103106413,1.643433349528547,3.550535732506144,11.066148411975208,2,175.4621597093718,1,4,75.62214878149236,0.0
MINTA_0528,-4.0580971436963935,19.35720069690061,4.848274869685159,44.46930680134206,5,183.98435211823897,0,1,26.74574528376137,192650.0
MINTA_0823,-0.4362282127535373,5.908895549548405,3.134653909227826,19.98171130931885,2,180.383602590437,1,5,29.27024509643861,120517.0
MINTA_0985,-10.049864806493488,15.384462956762672,0.0760461254987169,7.303982569855803,2,225.9183991180961,0,1,20.391904362944864,172547.0
MINTA_0816,-27.261918058898434,12.493271377085277,0.0567903761184056,4.131211576669456,5,199.6482949037242,0,3,67.23489626212324,0.0
MINTA_0086,-13.240137917704953,7.6387927930579185,2.243281528264347,15.333455275666408,6,186.17502980609711,1,0,15.533935240433374,135047.0
MINTA_0432,10.142672429900571,4.113745243911103,5.819448962367456,8.140163167653185,1,188.79710914951457,0,3,36.49666418628173,0.0
MINTA_0184,-29.768398849769856,2.427728363188129,1.436818581698539,13.596621590758128,4,200.1164185004122,1,3,32.599898129677165,0.0
MINTA_0978,-13.32504141544279,12.300259360777332,3.9858246093268273,19.748278538096866,2,248.6652475660956,0,2,54.412778383212384,134035.0
MINTA_0534,-10.091565320452832,15.49267561275576,1.3953438478193856,5.67095554457105,5,162.90438990959984,0,4,68.43330120157884,159016.0
MINTA_0294,-3.1302198531038563,12.878085070822614,2.021112152789485,2.6057288813028343,3,220.26529993039355,1,1,52.63011477573979,134311.0
MINTA_0892,15.992780820638025,10.606042664983166,5.328405597253918,33.70593694669812,2,214.15587014093023,1,0,84.48207943800541,0.0
MINTA_0425,-12.682700281701935,0.8390244686327253,4.579571505040253,32.876734528407816,4,173.51103804659672,1,5,86.11541111098656,163246.0
MINTA_0713,-12.652339905188615,19.36977555188768,0.5994113375299158,18.06600780490563,1,244.0061987046406,1,4,38.917226279881234,163869.0
MINTA_0260,6.875062405487419,15.97428383309149,2.6936142394201545,18.552345631695644,2,216.1784135264203,0,4,72.21443010199141,0.0
MINTA_0237,-7.389102955509642,5.856440734019294,0.1832790303498269,21.227046715545995,2,184.7680009031073,1,0,69.10411066145517,183394.0
MINTA_0559,-18.7697588530009,19.59940658717701,3.0215219035034635,37.59677399480114,6,144.2176002216122,0,4,81.43716733638618,48488.0
MINTA_0583,-7.378024193365331,12.037631792726442,4.162195649296181,0.6956626676383966,5,206.87440503497336,0,2,45.83549121661626,151776.0
MINTA_0445,-22.957148981010008,11.648453164144929,0.7445739434541387,4.224093946010276,3,198.6576324573205,0,4,52.43785497582338,0.0
MINTA_0867,-21.180650674688835,14.961463588590645,1.815117603619542,11.385737108376508,3,169.07861206201642,0,2,43.26194508652592,0.0
MINTA_0800,-5.081611363026013,16.23539576180275,2.49968124001306,25.73891462679696,7,168.6915676959309,0,1,78.03015354397645,164292.0
MINTA_0599,-9.053727524772604,13.129572146630052,5.777583823614681,33.14692623447134,1,226.05529601358515,0,1,28.376185228970748,198625.0
MINTA_0849,15.742295053405002,2.5619149273240005,6.240805319188,35.73194738795249,7,141.32915278037015,1,3,29.176726259395576,0.0
MINTA_0265,-11.880305044168344,6.765350119889968,0.2821860139756028,6.689436972933453,4,209.4284826521911,0,2,39.80840828616638,151389.0
MINTA_0995,-0.9705824860978288,18.561672806520995,4.781553803553494,3.5876913961270045,1,194.37689074067416,0,5,28.427426568188096,118578.0
MINTA_0529,1.6132143959765202,4.492312236877039,2.335611192344252,2.459116617314836,2,214.9146448506032,0,1,54.88054691319366,72703.0
MINTA_0055,-29.34527717058332,7.443340476750267,2.4658875093994186,3.0077001992890064,2,191.170849704194,1,4,20.759208519640183,0.0
MINTA_0120,3.176868600835533,8.64153765888392,4.739186598254215,13.997194443591964,3,208.79824895780945,1,0,35.61489755232443,56654.0
MINTA_0215,-21.09820165651243,8.788099793889044,5.770643464181401,4.154895691123195,4,177.71675466413873,0,0,83.0755758780472,0.0
MINTA_0025,18.053515873472755,12.25879164989051,5.974860573155347,13.062039858686507,5,198.52385251479893,1,2,42.73803841534368,0.0
MINTA_0072,-22.566863612344356,18.86151675489415,3.626168153037464,30.36314495297504,4,214.67251634452228,0,5,69.85869731948074,0.0
MINTA_0044,-9.268793813648813,4.8138542366501,2.24385842099986,10.28488328027424,2,204.5261561382641,1,3,19.07697533652592,160528.0
MINTA_0247,-25.732516596067807,2.4300275260183613,4.948316844950596,21.52703417798872,5,211.40920527204636,0,4,29.80516065134277,0.0
MINTA_0721,19.843712592297365,3.9494097971987454,1.5770882033954372,17.07095726397353,4,172.1623610164506,1,2,74.58764969602949,0.0
MINTA_0281,-4.89024948343787,17.73849800418539,3.544181650128353,4.881388766604933,4,182.27976314345443,1,0,71.03943490317553,139171.0
MINTA_0893,-0.2307491339978113,12.91621625310412,2.2530149209241435,37.40819387967733,5,182.79980482352164,1,2,40.89247348750569,133811.0
MINTA_0914,-26.646176130578624,5.718135784783202,4.125734714558883,38.58915604088016,2,191.7053073323974,0,4,86.35175216267794,0.0
MINTA_0810,7.498023519958892,16.318938779372345,1.5104709173544275,39.289086245346,4,240.75748608853485,0,5,82.85144126676363,0.0
MINTA_0244,-19.50472034522071,17.22739992726872,1.203813981600313,1.2317587074655894,5,189.37463733392897,0,5,86.98405992897919,20641.0
MINTA_0822,14.90271447203569,16.930286773805562,5.769466337877109,49.79710146675114,6,165.693216207035,1,1,44.23317521502283,0.0
MINTA_0321,-19.74301797589964,18.37853067279109,0.6396514049252993,17.01885009791414,6,216.24937063551775,1,4,25.79788669485464,39230.0
MINTA_0643,-20.465613966816672,5.044820403467232,3.1790272919314475,42.52760811337266,2,240.39930294303448,0,1,60.13269112730728,25784.0
MINTA_0158,-28.172516607595256,15.100838574925566,1.3876589609628998,0.052392276635194,5,162.16364444443073,1,1,64.78185266233588,0.0
MINTA_0977,-6.396652744500038,9.2107899454828,0.2446041735768738,4.02806524780747,6,259.1843226415427,0,1,20.0353427560416,169152.0
MINTA_0429,-1.7579433368691788,16.83997105780123,0.2263129098706616,15.48054705344171,5,212.45529806969216,0,2,72.91864274367248,156309.0
MINTA_0941,-26.71456802858238,14.569813543232264,1.1009508639933043,13.037552192278795,4,231.0167236720517,0,0,11.444817580796842,0.0
MINTA_0462,8.776380834750526,15.528948929994492,5.446078756130942,35.09623886938339,2,244.01214905129945,0,5,48.61827099814267,0.0
MINTA_0309,-7.335558262598621,13.12323675362143,1.774866293746998,5.357413629030913,6,229.17852928123227,1,2,36.48130075959159,160060.0
MINTA_0697,-3.780486533620998,3.5485753893941374,5.9719110956327945,33.292299806207126,7,196.68393208976957,1,0,69.22424479192672,180257.0
MINTA_0060,-7.961862653088591,10.900538377938766,3.654440645637801,24.64469014265307,4,236.53094432574244,1,5,35.02085819374528,172274.0
MINTA_0884,-9.9618469562337,19.693394790490164,2.7433278620612307,5.732155627857029,7,207.6379930961276,0,4,76.14456902248263,138876.0
MINTA_0595,-2.017983434589105,18.747761329942374,3.644805642854045,23.093532349646267,7,232.7145417472292,1,5,57.59627910246485,133958.0
MINTA_0767,-22.237987703464377,0.8634747159402334,3.2465117022971035,0.5346990633390245,1,235.9962645134205,0,5,73.51146894096576,0.0
MINTA_0649,-20.903593475236445,3.2962963145887425,4.767531809044795,57.00411600011443,1,167.27310230081696,0,5,89.1472510271699,33871.0
MINTA_0650,13.089281050675863,2.634575469091238,1.7749751310566604,43.28664642148894,2,223.82903395931015,0,3,64.33266765948454,0.0
MINTA_0865,17.305773106681634,14.51959819970591,2.218281033197019,23.458864089900786,6,194.5432424445989,0,4,88.79602530893153,0.0
MINTA_0668,-11.334534186012352,16.3557065971389,5.617760184909901,25.291918185540943,6,204.14571910352043,0,2,12.306906153736428,180844.0
MINTA_0298,-16.462766342822313,4.270227326213439,5.94676165731105,5.486865935638628,6,203.81278246528396,0,2,37.05119907870468,86576.0
MINTA_0689,2.199977161950791,10.11705385903658,5.608108740745271,8.287838210575078,5,202.60910652726076,1,0,18.62826116498473,79517.0
MINTA_0314,-9.563291445095182,16.814060560224,2.6354694727585444,40.15267117827368,4,245.7057593668712,1,2,30.98439451075517,178578.0
MINTA_0310,-28.73068221698276,14.656030895325012,4.903181062722646,3.8430442415378057,6,159.0065711931781,1,1,77.11103193006196,0.0
MINTA_0361,-22.19237013169048,10.844744109836968,2.9929056807620777,36.16023831323556,4,148.32969929390643,1,5,12.585861226087223,0.0
MINTA_0479,5.798611442369875,11.806953809175456,3.126135088740693,13.576332804495935,2,142.0012978500328,0,2,51.6146348585915,0.0
MINTA_0110,2.946197095507572,10.1672109383256,1.286043053900642,36.93339447509732,7,232.07432791807744,0,0,55.37029660258984,88088.0
MINTA_0989,-28.645200374825823,5.950969026376411,3.714181236062524,0.5130911619305429,6,176.7968752439702,1,0,54.89209173375649,0.0
MINTA_0486,-18.90139190335253,11.300439857180322,1.1695263379025176,11.468690384822375,2,203.96559408544655,1,1,48.02376590586046,42296.0
MINTA_0363,-18.44626017059643,13.777706041001814,2.083282445558413,3.2724267377919194,6,196.55848627626264,1,0,73.24823718158044,34117.0
MINTA_0254,3.59463717993642,17.466458317216155,5.372313200013176,35.64726948231208,1,173.4087457808006,1,3,20.683447160444093,79637.0
MINTA_0259,-29.01447311228179,12.725827079584962,1.3010956819059687,31.75479686467495,3,225.54431712667096,1,5,34.84616124406298,0.0
MINTA_0802,-24.79457090077131,15.22243074086316,0.447100691885808,18.870034411690497,2,196.17611095347849,1,5,59.25808427561382,0.0
MINTA_0677,9.99580426865947,3.20143269909146,0.4335874919886819,13.037367691735485,6,192.8679476888485,1,5,65.27610930143646,0.0
MINTA_0494,-21.07276689728332,9.231149488395795,5.91112347644712,4.300437360604853,3,206.98613923220756,1,4,42.3318745421645,0.0
MINTA_0670,2.6373053925937384,0.1866323965418659,3.18507504771084,10.571530510122509,2,221.6231625451465,0,2,80.02970106617865,64009.0
MINTA_0377,-18.090860947663675,4.93357729043246,2.572411914222643,34.962857735843265,5,171.23071269396655,0,3,43.23947173567315,76014.0
MINTA_0526,-25.02793036203274,14.529234302260097,5.094900386095585,35.226362037000925,6,226.18755041999864,0,2,42.22209074786665,0.0
MINTA_0845,-17.841390450027298,19.83619902698727,5.2516491896070985,3.4435294731460626,5,243.49560559320048,0,3,12.896580918990797,64058.0
MINTA_0137,6.11334659278296,1.983561991744318,2.0872178184487744,3.2301207141540536,1,157.21632893716472,1,2,54.091306895578704,0.0
MINTA_0355,12.784823405314285,8.029886317225765,4.3581307875137965,39.9220446685112,6,208.34896937383493,0,1,66.6944670809524,0.0
MINTA_0365,11.510993228349577,16.00141937398319,4.845107546591524,0.4802279522726476,7,190.85233362928017,1,0,19.155053081347848,0.0
MINTA_0942,-10.14082351907726,4.080712692577977,4.113291577051189,6.8094187137186175,1,220.9769174216042,0,0,34.43462128702967,153955.0
MINTA_0749,3.404256828532312,11.101698986045726,0.9524999466247748,5.505087589700308,3,163.50022362419446,1,1,72.50055630262818,49442.0
MINTA_0948,-19.75078522920895,14.661425920593496,5.503335721161523,12.653381037537926,2,248.8681467693073,1,3,39.27355483308603,29369.0
MINTA_0829,-15.342613486949336,12.31970900520358,3.3872309729314405,16.887115385759124,4,151.76315580712793,0,4,29.32819696320319,100788.0
MINTA_0656,14.816790926055988,3.7604946923083222,1.7748265990513747,2.526758434716593,1,192.671571806704,0,3,63.77605308520898,0.0
MINTA_0199,-29.3499038244632,7.107691373714788,2.671787486940755,0.1454282118762488,4,213.0288822798608,1,0,25.740702213732447,0.0
MINTA_0213,-25.7245734572766,15.675835689707943,0.2360661231691308,1.8780634404060432,4,179.40989459195526,1,4,81.65223356665415,0.0
MINTA_0408,-19.60568724269864,11.084530282640332,0.8034108067167468,7.875570123159774,2,174.6979535462889,1,2,18.447871682091275,25412.0
MINTA_0332,-28.67338980630901,0.1045922708582547,4.810072094800333,11.669622510397016,3,206.66706909891573,0,4,66.52398418262615,0.0
MINTA_0208,-20.92822824551013,15.219815200561875,7.31033239691667e-05,0.3995017681504365,2,202.3327975997324,0,3,49.96389610291001,0.0
MINTA_0613,-0.8479219515153922,0.7062270988047814,2.61736029299303,2.8246812780970645,6,200.17814508245448,1,1,79.59436499175949,115368.0
MINTA_0078,-8.928772470375101,14.914675654624643,3.2830282926487144,8.369543463613022,1,225.7606553439688,0,2,20.09560728209893,147951.0
MINTA_0029,14.63358555384874,4.049611203304748,0.3432781850163876,6.351637289209223,4,188.16581919715932,1,3,64.23159347968704,0.0
MINTA_0535,10.872178086922048,19.161469602387605,6.114030416325065,10.621519337500278,2,209.5877794938501,0,2,55.76437113451051,0.0
MINTA_0695,-12.9091324151062,7.35881502604169,1.4207873588890556,3.5334160649602744,2,184.80191575172557,0,4,48.40721137920372,131732.0
MINTA_0557,-17.028828328435374,6.538632326761582,1.9113369256815225,30.09185818252981,2,174.52011542511775,0,0,49.31258107461347,93530.0
